Date,54003,54011,39035,51059,39061,39063,21095,51087,21111,51107,21151,54081
1/1/16,1.623264771,2.326761062,-0.015068873,0.213551942,1.315979532,0.311446858,0.003009112,0.213551942,35.64923352,0.225447257,0.227645777,0.278287809
1/2/16,1.613945325,2.558168115,0.279169473,0.276324196,2.789356212,0.320734815,0.003512938,0.276324196,34.66784126,0.333947722,0.269962772,0.354262716
1/3/16,1.592009486,2.727562925,-0.078343814,0.270536893,0.853971172,0.303593723,0.003574062,0.270536893,36.42142976,0.318652487,0.303718564,0.331770095
1/4/16,1.716465071,2.901510989,0.081533068,0.264588469,0.744096324,0.442212213,0.003522542,0.264588469,36.33047543,0.288419039,0.335643623,0.30992795
1/5/16,1.697300513,3.006161978,0.102785258,0.257301609,1.105210985,0.437078112,0.003459768,0.257301609,32.84989366,0.258296569,0.384490168,0.327789162
1/6/16,1.688014782,3.054153918,0.110595642,0.257305802,1.06476558,0.435972714,0.003407852,0.257305802,35.45749159,0.257762011,0.415842063,0.332635119
1/7/16,1.700743271,3.088512137,0.125175097,0.25808554,1.147389662,0.435244191,0.003393683,0.25808554,35.2512484,0.269914024,0.444194255,0.333434261
1/8/16,1.696909184,3.112036113,0.135964099,0.258368051,1.282453853,0.434039745,0.003392906,0.258368051,35.36953725,0.279644046,0.470782789,0.331664136
1/9/16,1.696228744,3.12710023,0.147041077,0.258517024,1.347873124,0.435036366,0.00339536,0.258517024,35.46762122,0.283845073,0.497262039,0.332365624
1/10/16,1.697448744,3.137178611,0.157966283,0.258444663,1.395415798,0.435941332,0.00339751,0.258444663,35.09891401,0.283101505,0.520848712,0.332804496
1/11/16,1.697014608,3.14420674,0.168559983,0.258416571,1.433472019,0.436803915,0.003398658,0.258416571,35.30581172,0.281652635,0.542812284,0.332883266
1/12/16,1.696943345,3.149078563,0.178910185,0.258411619,1.452843868,0.437634588,0.003398962,0.258411619,35.28297925,0.281346882,0.563388265,0.332825393
1/13/16,1.697085415,3.152470824,0.189000712,0.258411442,1.462094898,0.438423179,0.003398938,0.258411442,35.2886224,0.282051838,0.582793718,0.332820615
1/14/16,1.697026582,3.154857368,0.198838654,0.25841514,1.466412512,0.43920523,0.003398852,0.25841514,35.30855712,0.283042288,0.60086921,0.332860301
1/15/16,1.697024904,3.156543266,0.208431836,0.258415481,1.466958714,0.439979753,0.00339879,0.258415481,35.27245458,0.283699601,0.617787063,0.332863735
1/16/16,1.697038798,3.157735957,0.217785809,0.258415396,1.465743414,0.440746291,0.003398764,0.258415396,35.28930543,0.283969975,0.633635472,0.332864674
1/17/16,1.697032327,3.158581669,0.226906646,0.258415279,1.464099578,0.441504619,0.003398758,0.258415279,35.287185,0.284045744,0.648493021,0.332862263
1/18/16,1.697032302,3.159182376,0.235800168,0.258415171,1.462462934,0.442254302,0.00339876,0.258415171,35.28696445,0.284102977,0.662402814,0.332864686
1/19/16,1.697033865,3.159609427,0.244472027,0.258415191,1.461092773,0.442995472,0.003398763,0.258415191,35.28975124,0.284206379,0.675431926,0.332865124
1/20/16,1.697033046,3.159913217,0.252927751,0.258415199,1.460092262,0.443728247,0.003398765,0.258415199,35.28634723,0.284330096,0.687637608,0.332865255
1/21/16,1.697033115,3.16012944,0.261172728,0.258415204,1.459420929,0.444452733,0.003398765,0.258415204,35.28773716,0.28443555,0.699072845,0.332865148
1/22/16,1.697033264,3.16028339,0.26921221,0.258415206,1.45900847,0.445169032,0.003398765,0.258415206,35.28756873,0.284507052,0.709784694,0.332865216
1/23/16,1.697033174,3.160393026,0.277051318,0.258415204,1.458784406,0.445877234,0.003398765,0.258415204,35.28745875,0.284551323,0.719819454,0.332865283
1/24/16,1.697033184,3.160471117,0.284695046,0.258415204,1.458682905,0.446577431,0.003398765,0.258415204,35.28779308,0.284582169,0.729220076,0.332865283
1/25/16,1.6970332,3.160526746,0.292148265,0.258415204,1.458653548,0.447269713,0.003398765,0.258415204,35.28747921,0.284608386,0.738026716,0.332865286
1/26/16,1.69703319,3.160566378,0.299415721,0.258415204,1.458662014,0.44795417,0.003398765,0.258415204,35.28759409,0.284632146,0.746276773,0.332865284
1/27/16,1.697033191,3.160594613,0.306502046,0.258415204,1.458686227,0.448630889,0.003398765,0.258415204,35.28758384,0.284652379,0.754005468,0.33286529
1/28/16,1.697033193,3.160614731,0.313411754,0.258415204,1.458713493,0.449299959,0.003398765,0.258415204,35.28756403,0.28466815,0.761245764,0.33286529
1/29/16,1.697033192,3.160629065,0.320149246,0.258415204,1.45873761,0.449961465,0.003398765,0.258415204,35.28760092,0.284679829,0.76802853,0.33286529
1/30/16,1.697033192,3.160639278,0.326718815,0.258415204,1.458756278,0.450615493,0.003398765,0.258415204,35.28757243,0.284688542,0.774382668,0.33286529
1/31/16,1.697033192,3.160646555,0.333124646,0.258415204,1.458769354,0.451262129,0.003398765,0.258415204,35.28758183,0.284695352,0.78033527,0.33286529
2/1/16,1.697033192,3.16065174,0.33937082,0.258415204,1.458777713,0.451901455,0.003398765,0.258415204,35.28758163,0.284700879,0.785911709,0.33286529